"ProductName","Provenance","StorageType","Entity","Attribute","DataType","LinkedTo","Property"
"LITE","lite-api","RDBMS-Postgres-Django","parties_party","id","uuid--uuid","parties_partydocument","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","goods_type","id","uuid--uuid","goods_type_control_list_entries","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","goods_firearmgooddetails","id","uuid--uuid","applications_goodonapplication","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","applications_baseapplication","military_end_use_controls_ref","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","users_baseuser","id","uuid--uuid","users_baseuser_groups","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","parties_partydocument","type","text--text","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","flag","id","int4--integer","routing_rules_routingrule_flags_to_include","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","goods_type","comment","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","organisation","id","text--text","users_exporternotification","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","good","id","uuid--uuid","advice","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","queue","id","uuid--uuid","cases_caseassignmentsla","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","applications_baseapplication","case_ptr_id","uuid--uuid","applications_openapplication","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","statuses_casestatuscasetype","id","uuid--uuid","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","users_baseuser","date_joined","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","users_role","id","text--text","users_role_permissions","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","letter_layouts_letterlayout","id","uuid--uuid","NONE","NOT NULL"
"LITE","lite-api","RDBMS-Postgres-Django","advice","id","text--text","cases_countersignadvice","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","statuses_casestatus","id","text--text","routing_rules_routinghistory","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","documents_document","id","varchar--character varying","goodstype_goodstypedocument","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","users_basenotification","id","int4--integer","users_govnotification","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","parties_party_flags","party_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","users_baseuser_user_permissions","baseuser_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","external_data_denial","name","text--text","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","advice","proviso","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_openapplication","trade_control_product_categories","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_openapplication","proposed_return_date","date--date","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","flag","priority","int2--smallint","NONE","CHECK"
"LITE","lite-api","RDBMS-Postgres-Django","external_data_denial","data","jsonb--jsonb","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","advice","user_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","audit_trail_audit","action_object_content_type_id","int4--integer","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","letter_templates_lettertemplate","id","text--text","letter_templates_lettertemplate_decisions","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_case_flags","id","int4--integer","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_case","id","uuid--uuid","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","goods_query_goodsquery","clc_control_list_entry","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_standardapplication","temp_direct_control_details","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","goods_firearmgooddetails","serial_numbers","_text--ARRAY","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_goodonapplicationdocument","good_on_application_id","uuid--uuid","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","end_user_advisories_enduseradvisoryquery","contact_job_title","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","letter_layouts_letterlayout","name","text--text","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","good","id","varchar--character varying","goods_query_goodsquery","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","routing_rules_routinghistory","updated_at","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_baseapplication","foi_reason","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","cases_countersignadvice","reasons","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","django_content_type","id","uuid--uuid","auth_permission","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","licences_licence_decisions","id","int4--integer","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","applications_standardapplication","f1686_reference_number","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_countryonapplication","id","uuid--uuid","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","good","no_document_comments","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","letter_layouts_letterlayout","id","uuid--uuid","letter_templates_lettertemplate","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","countries_country","id","uuid--uuid","cases_goodcountrydecision","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","applications_applicationdenialreason","id","varchar--character varying","applications_applicationdenialreason_reasons","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","background_task_completedtask","task_hash","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","cases_case","id","varchar--character varying","cases_ecjuquery","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","goods_type_flags","goodstype_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","cases_case","id","varchar--character varying","cases_caseassignment","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","countries_country","id","text--text","open_general_licence_countries","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","applications_standardapplication","proposed_return_date","date--date","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","flag","id","uuid--uuid","cases_case_flags","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","decisions_decision","name","varchar--character varying","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","flag","level","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","countries_country","id","text--text","routing_rules_routingrule","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","statuses_casestatus","next_workflow_status_id","uuid--uuid","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","organisations_externallocation","updated_at","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","queue","id","varchar--character varying","cases_caseassignment","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_case","id","int4--integer","cases_case_additional_contacts","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","documents_document","id","int4--integer","applications_goodonapplicationinternaldocument","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_caseassignmentsla","id","int4--integer","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","applications_denialmatchonapplication","application_id","uuid--uuid","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","open_general_licence","registration_required","bool--boolean","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_exhibitionclearanceapplication","title","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","goods_gooddocument","description","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_hmrcquery","reasoning","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","control_list_entry","id","int4--integer","control_list_entry","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","site_users","userorganisationrelationship_id","int4--integer","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","applications_partyonapplication","id","text--text","external_data_sanctionmatch","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","organisation","id","int4--integer","organisation_flags","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","search_comment","object_pk","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","flag","team_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","applications_goodonapplication","is_onward_incorporated_comments","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","statuses_casestatus","id","int4--integer","cases_case","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_casetype","id","varchar--character varying","open_general_licence","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","letter_templates_lettertemplate_case_types","id","int4--integer","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","django_session","session_key","varchar--character varying","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","teams_team","id","text--text","cases_ecjuquery","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","goods_type","id","varchar--character varying","goodstype_goodstypedocument","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_ecjuquery","response","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_standardapplication","goods_starting_point","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","teams_team","id","int4--integer","picklists_picklistitem","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","parties_party","clearance_level","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","parties_party","organisation_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","applications_externallocationonapplication","id","uuid--uuid","NONE","NOT NULL"
"LITE","lite-api","RDBMS-Postgres-Django","statuses_casestatuscasetype","status_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","parties_party","document_on_letterhead","bool--boolean","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","external_data_denial","country","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","compliance_complianceperson","visit_case_id","uuid--uuid","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","cases_case","submitted_by_id","uuid--uuid","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","organisation","id","int4--integer","users_userorganisationrelationship","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","users_baseuser","id","int4--integer","users_govuser","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","countries_country","id","varchar--character varying","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","applications_exhibitionclearanceapplication","baseapplication_ptr_id","uuid--uuid","NONE","NOT NULL"
"LITE","lite-api","RDBMS-Postgres-Django","good","id","uuid--uuid","good_control_list_entries","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","goods_firearmgooddetails","not_deactivated_to_standard_comments","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_exhibitionclearanceapplication","first_exhibition_date","date--date","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","flag","id","uuid--uuid","countries_country_flags","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_casereferencecode","year","int4--integer","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","countries_country","id","uuid--uuid","advice","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","users_basenotification","user_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","applications_partyonapplication","party_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","cases_casetype","id","uuid--uuid","routing_rules_routingrule_case_types","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","external_data_sanctionmatch","elasticsearch_reference","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","advice_denial_reasons","advice_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","parties_party","id","varchar--character varying","parties_party","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","advice","id","varchar--character varying","advice_denial_reasons","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","background_task","creator_content_type_id","int4--integer","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","audit_trail_audit","updated_at","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","good","modified_military_use_details","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","goods_query_goodsquery","good_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","letter_templates_lettertemplate_letter_paragraphs","id","int4--integer","NONE","PRIMARY KEY"
"LITE","lite-api","RDBMS-Postgres-Django","parties_party","updated_at","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","site_users","site_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","applications_standardapplication","trade_control_product_categories","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_countryonapplication","id","int4--integer","applications_countryonapplication_flags","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","external_data_denial","id","varchar--character varying","applications_denialmatchonapplication","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_casetype","id","text--text","letter_templates_lettertemplate_case_types","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","organisation","id","uuid--uuid","site","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","external_data_sanctionmatch","is_revoked","bool--boolean","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","flag","id","text--text","routing_rules_routingrule_flags_to_include","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","organisation","id","text--text","applications_hmrcquery","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","end_user_advisories_enduseradvisoryquery","nature_of_business","text--text","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","applications_goodonapplication","item_type","varchar--character varying","NONE","OPTIONAL"
"LITE","lite-api","RDBMS-Postgres-Django","users_govuser","baseuser_ptr_id","uuid--uuid","cases_case","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","goods_type","id","text--text","advice","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","address","id","uuid--uuid","NONE","NOT NULL"
"LITE","lite-api","RDBMS-Postgres-Django","cases_countersignadvice","order","int4--integer","NONE","CHECK"
"LITE","lite-api","RDBMS-Postgres-Django","good_flags","id","int4--integer","NONE","NOT NULL"
"LITE","lite-api","RDBMS-Postgres-Django","organisations_documentonorganisation","organisation_id","uuid--uuid","NONE","UNIQUE"
"LITE","lite-api","RDBMS-Postgres-Django","cases_casetype","id","varchar--character varying","cases_case","FOREIGN KEY"
"LITE","lite-api","RDBMS-Postgres-Django","cases_ecjuquery","id","text--text","cases_ecjuquerydocument","FOREIGN KEY"
